,ID,제품,대분류,중분류,소분류,브랜드,price(mean)
3972,3972,B002-00898-00002,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00898,7945.714285714286
3973,3973,B002-00900-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00900,4109.771883899493
3974,3974,B002-00900-00002,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00900,3759.3846153846152
3975,3975,B002-00900-00003,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00900,27792.864731630358
3976,3976,B002-00900-00004,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,2904.365079365079
3977,3977,B002-00900-00005,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,4458.926875593542
3978,3978,B002-00900-00006,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,7450.103519668737
3979,3979,B002-00900-00007,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,8828.939828080229
3980,3980,B002-00900-00008,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,9529.257463834825
3981,3981,B002-00900-00009,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,8887.872822653157
3982,3982,B002-00900-00010,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,10736.054265459432
3983,3983,B002-00900-00011,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,4659.883720930233
3984,3984,B002-00900-00012,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00900,10244.347826086956
3985,3985,B002-00900-00013,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00900,16450.96153846154
3986,3986,B002-00900-00014,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00900,11863.255813953489
3987,3987,B002-00900-00015,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00900,8788.626638371854
3988,3988,B002-00900-00016,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00900,8816.081283489848
3989,3989,B002-00900-00017,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00900,8540.125628140704
3990,3990,B002-00900-00018,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00900,9052.652356856199
3991,3991,B002-00900-00019,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00900,8986.02012670335
3992,3992,B002-00900-00020,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00900,8178.205645161291
3993,3993,B002-00900-00021,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,8265.369649805449
3994,3994,B002-00900-00022,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00900,14881.538461538461
3995,3995,B002-00900-00023,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00900,2387.5
3996,3996,B002-00900-00024,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00900,14454.545454545456
3997,3997,B002-00901-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00901,16032.848101265821
3998,3998,B002-00902-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00902,63503.479003950735
3999,3999,B002-00902-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00902,21794.647283169907
4000,4000,B002-00902-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,19887.389989985884
4001,4001,B002-00902-00004,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,18698.22679272671
4002,4002,B002-00902-00005,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,27817.233448261493
4003,4003,B002-00902-00006,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,30979.304812834223
4004,4004,B002-00902-00007,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,21786.23828820548
4005,4005,B002-00902-00008,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,76183.78895927685
4006,4006,B002-00902-00009,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,16569.590337255067
4007,4007,B002-00902-00010,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,19279.722222222223
4008,4008,B002-00902-00011,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,21566.66174436088
4009,4009,B002-00902-00012,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,20983.03940560937
4010,4010,B002-00902-00013,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,19695.86754241927
4011,4011,B002-00902-00014,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,16291.247454848475
4012,4012,B002-00902-00015,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,18666.66554239527
4013,4013,B002-00902-00016,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,26359.353350572725
4014,4014,B002-00902-00017,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00902,41000.0
4015,4015,B002-00902-00018,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00902,28957.142857142855
4016,4016,B002-00902-00019,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00902,6390.54576376005
4017,4017,B002-00902-00020,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00902,64790.61065197428
4018,4018,B002-00904-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00904,2416.3788796282297
4019,4019,B002-00904-00002,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00904,4561.597219043684
4020,4020,B002-00904-00003,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00904,2382.2920581449994
4021,4021,B002-00904-00004,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00904,3217.3379044045882
4022,4022,B002-00904-00005,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00904,6381.666328892929
4023,4023,B002-00904-00006,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00904,1354.0625
4024,4024,B002-00904-00008,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00904,2480.86917562724
4025,4025,B002-00904-00009,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00904,591.0
4026,4026,B002-00904-00010,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00904,2280.4006495083577
4027,4027,B002-00904-00011,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00904,6146.25
4028,4028,B002-00904-00012,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00904,8900.0
4029,4029,B002-00904-00013,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00904,2490.0
4030,4030,B002-00904-00014,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00904,3730.0
4031,4031,B002-00905-00001,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-00905,8950.0
4032,4032,B002-00906-00001,B002-C001-0002,B002-C002-0009,B002-C003-0048,B002-00906,16900.0
4033,4033,B002-00907-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00907,43547.06566944621
4034,4034,B002-00908-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00908,880.0
4035,4035,B002-00908-00002,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00908,2920.711386691106
4036,4036,B002-00908-00003,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00908,4900.0
4037,4037,B002-00909-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00909,18582.940019615802
4038,4038,B002-00909-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00909,19462.521583125603
4039,4039,B002-00909-00003,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00909,20539.50914093328
4040,4040,B002-00909-00004,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00909,16545.4060874809
4041,4041,B002-00910-00001,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00910,114215.00582942659
4042,4042,B002-00911-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00911,0.0
4043,4043,B002-00911-00002,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00911,28589.76675462237
4044,4044,B002-00911-00005,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00911,36500.0
4045,4045,B002-00911-00008,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00911,0.0
4046,4046,B002-00911-00009,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00911,0.0
4047,4047,B002-00912-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00912,24561.754926876583
4048,4048,B002-00913-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00913,43918.54838709677
4049,4049,B002-00914-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00914,8022.64705882353
4050,4050,B002-00915-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00915,968.8972295809731
4051,4051,B002-00915-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00915,2230.7092198581563
4052,4052,B002-00915-00003,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00915,9737.829861111111
4053,4053,B002-00916-00001,B002-C001-0002,B002-C002-0005,B002-C003-0027,B002-00916,2728.051461282718
4054,4054,B002-00917-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00917,78915.11610817167
4055,4055,B002-00917-00002,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00917,35851.40844478443
4056,4056,B002-00917-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00917,0.0
4057,4057,B002-00918-00001,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-00918,6900.0
4058,4058,B002-00919-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00919,14972.304232804236
4059,4059,B002-00919-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00919,14071.977124183008
4060,4060,B002-00920-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00920,36371.06377372717
4061,4061,B002-00921-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00921,5206.55737704918
4062,4062,B002-00921-00002,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00921,17022.727272727276
4063,4063,B002-00921-00003,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00921,8884.47204968944
4064,4064,B002-00921-00004,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00921,7900.0
4065,4065,B002-00923-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00923,37634.22818791946
4066,4066,B002-00924-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00924,2754.864117282804
4067,4067,B002-00925-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00925,12575.675675675675
4068,4068,B002-00926-00001,B002-C001-0002,B002-C002-0009,B002-C003-0045,B002-00926,8726.470588235294
4069,4069,B002-00927-00001,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00927,10567.506030134986
4070,4070,B002-00927-00002,B002-C001-0002,B002-C002-0005,B002-C003-0026,B002-00927,6372.737454733253
4071,4071,B002-00928-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00928,1444.683308766642
4072,4072,B002-00930-00001,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-00930,13586.519903553091
4073,4073,B002-00931-00001,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00931,4250.0
4074,4074,B002-00931-00002,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00931,3433.963871869941
4075,4075,B002-00931-00003,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00931,3879.9235041876796
4076,4076,B002-00931-00004,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00931,539.8
4077,4077,B002-00931-00005,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00931,3186.9230769230767
4078,4078,B002-00931-00006,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00931,3990.0
4079,4079,B002-00931-00007,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00931,3186.1601731601727
4080,4080,B002-00932-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00932,18622.08603896104
4081,4081,B002-00932-00002,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00932,1608.084430407424
4082,4082,B002-00932-00003,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00932,6969.682399658805
4083,4083,B002-00933-00001,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00933,59000.0
4084,4084,B002-00935-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00935,17205.666666666668
4085,4085,B002-00936-00001,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-00936,8680.0
4086,4086,B002-00936-00003,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-00936,2500.0
4087,4087,B002-00937-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00937,6940.116488241488
4088,4088,B002-00937-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00937,6379.452584452584
4089,4089,B002-00937-00004,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00937,7432.222222222223
4090,4090,B002-00938-00001,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-00938,352.6415094339622
4091,4091,B002-00939-00001,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00939,0.0
4092,4092,B002-00941-00001,B002-C001-0002,B002-C002-0009,B002-C003-0045,B002-00941,49000.0
4093,4093,B002-00942-00001,B002-C001-0002,B002-C002-0002,B002-C003-0006,B002-00942,29156.77966101695
4094,4094,B002-00944-00001,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-00944,24753.476821192053
4095,4095,B002-00944-00002,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-00944,12042.391304347826
4096,4096,B002-00944-00003,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-00944,8019.583333333335
4097,4097,B002-00944-00004,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-00944,24800.0
4098,4098,B002-00944-00005,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-00944,3537.5
4099,4099,B002-00945-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00945,19782.90933205868
4100,4100,B002-00945-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00945,17416.43594606267
4101,4101,B002-00945-00003,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00945,18485.07316017316
4102,4102,B002-00945-00004,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00945,14722.646467821589
4103,4103,B002-00945-00005,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00945,1670.9399100563417
4104,4104,B002-00945-00006,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00945,2400.0
4105,4105,B002-00945-00007,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00945,15451.262487680522
4106,4106,B002-00945-00008,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00945,13352.0
4107,4107,B002-00945-00009,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00945,17233.773007723667
4108,4108,B002-00945-00010,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00945,19590.573581560282
4109,4109,B002-00945-00011,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00945,17155.295454545456
4110,4110,B002-00945-00012,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00945,8800.0
4111,4111,B002-00945-00015,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00945,9784.36574770259
4112,4112,B002-00945-00017,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00945,632.4411042058101
4113,4113,B002-00945-00019,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00945,0.0
4114,4114,B002-00946-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00946,2464.4139784946233
4115,4115,B002-00946-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00946,1675.6865553804587
4116,4116,B002-00946-00003,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00946,1666.7234361610967
4117,4117,B002-00946-00004,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00946,2881.2962962962965
4118,4118,B002-00947-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00947,27459.840412795944
4119,4119,B002-00947-00002,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00947,0.0
4120,4120,B002-00948-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00948,1579.757217847769
4121,4121,B002-00948-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-00948,1890.0
4122,4122,B002-00949-00001,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-00949,8900.0
4123,4123,B002-00950-00001,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00950,6950.0
4124,4124,B002-00954-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00954,13900.0
4125,4125,B002-00954-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00954,13900.0
4126,4126,B002-00954-00003,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00954,13900.0
4127,4127,B002-00955-00001,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-00955,10326.949999999999
4128,4128,B002-00955-00002,B002-C001-0003,B002-C002-0010,B002-C003-0050,B002-00955,11781.0
4129,4129,B002-00956-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00956,27173.529411764706
4130,4130,B002-00956-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00956,26020.423606048604
4131,4131,B002-00957-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00957,4900.0
4132,4132,B002-00958-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00958,5516.5425971877585
4133,4133,B002-00959-00001,B002-C001-0002,B002-C002-0003,B002-C003-0017,B002-00959,16547.809947748563
4134,4134,B002-00962-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00962,21072.549076575924
4135,4135,B002-00963-00001,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00963,2904.5714285714284
4136,4136,B002-00963-00002,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00963,2147.106765717504
4137,4137,B002-00964-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00964,12512.299991061054
4138,4138,B002-00964-00002,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00964,12157.487990793175
4139,4139,B002-00964-00003,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00964,14489.504002122745
4140,4140,B002-00964-00004,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00964,10950.0
4141,4141,B002-00965-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00965,7500.0
4142,4142,B002-00965-00002,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00965,6932.370262390669
4143,4143,B002-00965-00003,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00965,2500.0
4144,4144,B002-00966-00001,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-00966,5029.032258064516
4145,4145,B002-00968-00002,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-00968,6210.0
4146,4146,B002-00969-00001,B002-C001-0004,B002-C002-0009,B002-C003-0047,B002-00969,27200.0
4147,4147,B002-00970-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00970,970.0
4148,4148,B002-00970-00002,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00970,5500.0
4149,4149,B002-00972-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00972,13840.0
4150,4150,B002-00973-00003,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00973,9699.215686274509
4151,4151,B002-00974-00001,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00974,16900.0
4152,4152,B002-00974-00002,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-00974,2967.4963842194784
4153,4153,B002-00974-00003,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-00974,4000.0
4154,4154,B002-00974-00005,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-00974,4000.0
4155,4155,B002-00974-00006,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-00974,0.0
4156,4156,B002-00975-00001,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00975,8980.0
4157,4157,B002-00975-00002,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00975,4280.0
4158,4158,B002-00976-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00976,1290.625
4159,4159,B002-00977-00001,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-00977,2164.5625
4160,4160,B002-00978-00001,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-00978,12300.0
4161,4161,B002-00978-00002,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-00978,43047.627118644064
4162,4162,B002-00978-00003,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-00978,34906.07984607985
4163,4163,B002-00978-00004,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-00978,43794.79166666668
4164,4164,B002-00978-00008,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-00978,19000.0
4165,4165,B002-00978-00009,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-00978,29700.0
4166,4166,B002-00979-00001,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00979,14187.205357142857
4167,4167,B002-00979-00003,B002-C001-0002,B002-C002-0005,B002-C003-0024,B002-00979,21925.0
4168,4168,B002-00980-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00980,6300.0
4169,4169,B002-00980-00002,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00980,4500.0
4170,4170,B002-00981-00008,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00981,2143.6622670502898
4171,4171,B002-00982-00001,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-00982,17745.714285714286
4172,4172,B002-00983-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00983,21800.0
4173,4173,B002-00984-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00984,5053.908923434234
4174,4174,B002-00984-00002,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00984,10228.58967631695
4175,4175,B002-00984-00005,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00984,12000.0
4176,4176,B002-00984-00006,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00984,11300.0
4177,4177,B002-00985-00002,B002-C001-0001,B002-C002-0009,B002-C003-0051,B002-00985,17187.132882032212
